-0,009123842748
0,07608592789
-0,04678327898
0,000177430802
-0,1318594552
-0,0373919832
-0,04367004852
0,02551250282
0,009907834101
-0,09868271633
0,1930294906
-0,03553921569
0,05159214468
0,001030927835
-0,05245153934
0,001183539694
-0,2651933702
-0,06171631292
0,006659056317
0,04061895551
-0,01170568562
-0,0004772889985
-0,005269683819
-0,06397306397
-0,04505202568
0,003616636528
0,01998572448
0,05350978136
-0,04123872991
-0,05419896641
-0,04933964615
0,0493917549
0,01994091581
-0,01856100104
-0,01843064782
0,07362608467
-0,1562756358
0,03406383992
-0,07365536143
-0,0419592396
0,03323485968
-0,004871915763
-0,05377655789
-0,04009853565
-0,03458847051
-0,135338678
-0,1300519305
-0,02080660586
-0,001342122923
-0,02476919613
-0,1030967494
-0,08505592841
0,1324404762
0,1176079277
0,05248744865
0,05257641921
0,004229323308
-0,09371221282
0,01199040767
0,02823420505
0,03309419116
-0,1034765946
-0,03552949293
0,004798689139
-0,04309586631
-0,009990917348
0,005918898497
-0,2607388316
-0,003251738777
0,06527009989
-0,07618520568
0,0005773672055
-0,05198889917
0,009267840593
0,002116402116
-0,006293706294
-0,002737725862
0,01471389646
0,01704260652
-0,0667225014
-0,02894566624
-0,01523076923
0,07963549921
-0,003172924379
0,04678494745
-0,06282208589
-0,02938230384
-0,1587526577
-0,09594966575
-0,1242105263
-0,01058057515
-0,02011494253
-0,03248289947
-0,03353490929
-0,05959742139
-0,07357594937
0,08740359897
-0,02357264498
0,03864878291
-0,1180400891
0,08348523514
-0,04318936877
0,06269438533
0,0009404388715
0,0009471490813
0,02958422175
0,01265822785
-0,04203935599
-0,005405405405
-0,06171639615
-0,02079894355
-0,0961038961
0,008426202772
-0,01157822192
-0,04843986523
-0,03166264376
-0,01775916835
0,03895853423
-0,03300989346
-0,01193874903
0,0857993126
0,01874435411
0,1457025921
-0,08657935023
-0,05255721955
-0,02368321334
-0,03441295547
-0,02767039674
-0,08579626973
-0,007072691552
0,0307112069
0,001526151859
0,0001727966588
-0,15
-0,02884967416
-0,07082215041
-0,01058201058
0,023521414
-0,08491508492
0,07394366197
-0,06727272727
-0,06966410604
0,1141868512
-0,0561272217
0,014503386
0,01273271988
0,01996197719
-0,07142857143
0,1218441273
0,1172367984
-0,03832510796
-0,04672057502
-0,03217158177
-0,02724575128
-0,001082038166
-0,03143065722
-0,05659500291
0,03583750696
-0,1083123426
-0,05121241513
-0,0231166712
0,09125874126
0,0237327864
-0,06221911515
-0,1272206304
-0,02542372881
-0,04418445704
-0,05352393617
0,01463140124
0,0007089877836
-0,008567348881
-0,008292682927
-0,07682432432
0,01855066175
-0,02983484283
-0,005673758865
-0,0174406814
0,1304562269
0,07031118587
0,0005608524958
-0,05082579128
-0,003271028037
-0,004172156346
0,002906172156
-0,05918727915
-0,01561193198
0,01253421697
-0,05131326373
0,01041666667
0,01227830832
-0,03810623557
-0,01195854372
0,08465608466
0,03330333033
-0,04753199269
0,08476658477
-0,06389214537
-0,007604562738
-0,02445875582
-0,01412429379
-0,01573215006
-0,00340241262
0,1486131387
-0,06024520149
-0,05195622091
0,097518444
0,002835928638
-0,03506493506
-0,08653846154
-0,04398148148
-0,06924643585
-0,01135633169
0,02776937046
-0,03988730724
-0,0481023217
0,006619527606
-0,00365463682
-0,02862913849
-0,03409090909
-0,002690299098
-0,0821094135
0,04968748772
0,03079710145
-0,009675318634
-0,006977598237
-0,00117319255
-0,01501437752
-0,007444510822
-0,04822263136
-0,09808853119
-0,04201680672
-0,07248282917
-0,076710255
0
0,007598986802
-0,00988700565
-0,02510250188
-0,01479289941
-0,05778219791
0,0573423614
-0,02803738318
-0,04393305439
0,0236726565
-0,1095690285
0,03324532371
-0,03421174295
0,03984063745
-0,0557139947
0,1874135546
-0,02616102211
0,06734366649
-0,02634437806
-0,03937648679
0,01056454275
-0,03514758574
-0,01397865625
0,01061749092
0,04445452484
-0,05925703113
-0,03526346069
0,05261643589
0,1970748637
-0,03452074917
0,0214154258
-0,06154317208
-0,05125998771
-0,06486486486
-0,0004629272433
0,03686948654
-0,04254576288
-0,1065371793
-0,09168591224
-0,07843003413
-0,03906877174
0,02166212534
-0,02818399362
-0,04527081649
-0,02052901698
0,01699219931
0,007244636567
0,0157390784
0,001762114537
-0,005490196078
0,0207325501
-0,01110596946
0,05855651384
-0,06374085684
0,03493619293
-0,05753583882
-0,08982300885
-0,02914285714
-0,008650065531
0,004602991945
-0,01515833709
-0,05338345865
-0,07540513725
-0,05680868839
-0,04942559444
-0,06884920635
-0,02293762575
0,05576809888
-0,0678241077
-0,03442646224
-0,02259887006
-0,1726869455
-0,04110344828
0,003079710145
0,1789473684
-0,009916598861
-0,02319497733
-0,008866995074
-0,009080771069
-0,06211180124
-0,1010495987
-0,03848957574
-0,03564814815
-0,001157098353
-0,02205387205
0,02320374517
0,004186602871
-0,04317581042
-0,02232802495
-0,068189567
-0,04821917808
-0,03838630807
-0,04859813084
0,04580152672
0,02471430538
-0,2280030604
-0,08922758212
-0,05342201244
-0,1019277878
-0,04094441124
-0,01571709234
0,009832036051
-0,05883514314
0,01348314607
0,02752293578
-0,03661616162
-0,08394593313
-0,04515324027
0,0573630137
-0,004010596806
-0,01221947129
-0,08923345709
-0,1168362324
-0,06430132496
-0,01158301158
-0,03422418766
-0,00559566787
-0,008580564213
0,02783236841
-0,08305096965
-0,02396514161
-0,01867378049
0,009554535302
-0,03704994193
-0,006333626945
-0,1619433198
0,03465405086
0,01479915433
-0,08791208791
-0,03767123288
-0,1376268391
0,2048763969
-0,08153160588
-0,02163037081
0,03389830508
-0,04623965455
-0,02655986509
0,02429855953
0,03874690849
-0,009244992296
0,03387470998
-0,04917306556
-0,02594573183
0,01483216237
-0,06726746057
-0,03350403611
0,04718477399
0,06683046683
-0,0450597684
-0,02631578947
0,01506926245
0,0159453303
-0,05823023131
-0,02204836415
0,01473261864
-0,03797468354
-0,04597875569
-0,008048289738
-0,04791759964
0,1699086009
0,0625
0,07673860911
0,0005848409233
-0,01802596748
0,004712124812
-0,01187503629
-0,05433318366
-0,06059436511
0,05197923929
-0,1311953353
-0,01543713819
0,1775114155
-0,03851521072
-0,04590488771
-0,02278530741
0,02948951419
-0,09870183392
0,02193958665
-0,01070538202
0,0303030303
-0,08188585608
0,004563084645
-0,01642099819
0,04730679157
-0,05284699651
-0,05937387549
-0,0636891244
-0,001126549005
0,02390479122
-0,01549538393
-0,09587123863
-0,0496834836
-0,04614292475
0
0,05117790414
-0,02037933818
-0,04397127378
-0,03208445456
-0,07123625757
0,0003860507013
-0,00197451086
0,06464379947
-0,1061552186
-0,00553633218
0,001189060642
-0,04632219845
0,04357266937
0,08324324324
-0,0275630594
-0,01146526026
-0,005810882198
-0,1395051195
-0,01341381623
-0,03996634413
-0,03081541972
-0,01971608833
-0,07002457002
-0,003924454256
-0,07068217137
0,04889346372
0,05337127091
0,07472291741
-0,0830436462
0,09775555792
-0,04965612105
0,04166908591
-0,005055611729
0,01470345283
-0,02638343932
-0,002940470475
-0,06004317895
-0,01242532855
-0,1905910993
-0,06677997697
-0,04971088289
-0,007373209773
-0,05882352941
-0,08615129457
-0,07004021448
-0,135783946
-0,06539509537
-0,2304111715
-0,04016008832
-0,1242597179
0,02339551059
0,03188527604
-0,0316091954
-0,04478330658
-0,00720242608
-0,03495065789
0,1156530409
-0,005461569202
0,01575190746
-0,1886353051
0,05946308725
0,05957300275
0,09157079127
-0,06180589087
-0,02122102514
-0,009559576647
-0,05526153846
-0,002448979592
-0,02606837607
-0,02813504823
0,08458827299
-0,02908013576
-0,008868761204
-0,001750547046
-0,02757090794
-0,1349256069
-0,09506121887
0,01814001022
0,00571623001
-0,05546075085
-0,02541106129
-0,04618473896
-0,001182033097
-0,08958494136
0,03130434783
0,0282208589
0,1183520312
-0,04967023908
-0,05364116701
-0,03576751118
-0,06284565108
-0,01406765527
0,008053818457
-0,07693956279
0,1997264022
0,01098546042
0,002850402988
-0,04476058293
0,1588578089
-0,004624688723
0,1764898494
-0,1143375681
-0,04702455264
-0,02470741222
-0,006935332709
-0,05110732538
-0,05734767025
-0,01462819992
0,08896134141
-0,06257962398
-0,06877224199
-0,040355987
-0,2425731261
-0,01987938352
-0,03934207602
0,0312221231
-0,002756244617
-0,01394759087
-0,01731080768
-0,002677376171
0,008562415502
-0,05560665992
0,02584902234
-0,1053435115
0,004078694818
-0,009178258999
-0,04574183182
-0,03636537481
-0,0626911315
0,001590246488
0,02338634238
-0,0395212567
-0,01267427123
-0,04677533664
0,04694485842
0,004538577912
-0,001790947574
0,01034482759
0,009840179633
0,0985915493
-0,02156640182
-0,03980225631
-0,02455256187
-0,0351431759
-0,06155798826
0,01154529307
-0,01627313338
-0,05470485096
-0,01922874698
-0,1072492552
-0,07112068966
-0,08634538153
0,08056972789
0,07255139057
-0,007986649183
0,02772831341
0,08243130724
-0,01803783546
0,02068345324
0,1003861004
0,01791508251
0,0487186708
-0,06613392119
0,04534973098
0,04046726366
-0,04665528733
-0,06281182039
-0,01139864449
-0,08199052133
-0,04793756968
-0,02743013887
-0,1836734694
-0,0180264666
-0,03933910307
-0,02289266222
-0,02082028804
0,0717176959
0,1060249074
0,002833864683
-0,03686252772
0,007206378412
0,04872727273
0,01689536495
-0,0182225799
0,009045226131
-0,02772130845
-0,03443271768
-0,07152006832
-0,1048776915
0,01027244305
0,01543056247
-0,02657686357
-0,1142322097
-0,04913233096
-0,04493763756
0,01108726753
-0,01593105249
-0,06153360682
-0,02837238759
-0,08032763328
0,1002605136
-0,003625273334
0,05419695968
0,05069385443
0,04555283264
-0,004627517435
0,05626628761
-0,04676018704
-0,001314060447
-0,05358969114
-0,08231564115
0,01002654084
-0,05219476208
-0,1095560293
-0,05214899713
0,05587355831
-0,04563584459
-0,01709726444
0,07317073171
-0,0836351095
-0,03494981255
0,006086645184
-0,04725563221
-0,0143860823
-0,076
-0,009681881051
0,05917159763
-0,02136440884
0,01233480176
-0,004015023961
0,01442885772
-0,07808700351
-0,008492569002
-0,02600881362
-0,01378811887
-0,0413549177
-0,06920731707
0,005281026028
-0,01906158358
0,003187731541
-0,0333011583
-0,06913661925
-0,02925222782
0,07578779418
0,04214559387
-0,04074955384
-0,01581439394
0,0257300199
-0,009056517253
0,03466891607
-0,0149837862
-0,06232963838
0,02725020644
0,02318145484
0
-0,06829896907
-0,06422205592
-0,1143589744
0,01075771749
0,03955797566
0,04925373134
-0,05922580645
-0,01584618635
0,006525652565
0,04640165509
0,02737520129
-0,116306178
-0,01506133852
-0,02061191626
0,001766437684
-0,09319738729
-0,0377793056
-0,04184491979
-0,1030677555
-0,002519551062
0,04492753623
-0,03243348223
-0,05097164702
-0,02095459837
-0,06932688432
-0,02393915824
0,08273940303
0,03670186023
-0,001518026565
0,001061088374
-0,02465573463
0,004461895413
0,06802721088
-0,005730659026
-0,09732620321
-0,0574084199
0,02906422718
-0,05946481665
0,00436292405
-0,0498566621
0,05886219673
-0,08451779631
-0,08681886352
-0,001428571429
-0,09867716535
-0,0005994125757
-0,02081362346
-0,103252478
-0,01838672743
-0,01199475859
0,04966284919
-0,03255251292
-0,0268695979
-0,001464128843
-0,04417413572
-0,02160628546
-0,03866453182
-0,03886516168
-0,0269030402
0,1486697966
-0,001873278237
-0,1039944904
0,1729255678
0,01222493888
-0,03754524792
-0,05021030494
-0,07407407407
0,1177184466
-0,0272457941
0,01796407186
0,05849691933
-0,07086077674
-0,02094627896
-0,04436399613
-0,06656869949
0,00611995104
0,1641755063
-0,03523270987
-0,01073487916
-0,06180501681
-0,05955585464
-0,02625698324
-0,0421729807
-0,004092909035
-0,06097738877
-0,03331163194
-0,03852152215
-0,07551908908
-0,04255319149
0,02327196943
0,009505862647
0,02182748758
-0,04437918094
0,08920454545
0,05148883375
-0,09480431849
0,03898994551
0,03204047218
0,009892086331
-0,0595187843
-0,06130108424
-0,06797663303
-0,0159447882
-0,08705175128
-0,05492782966
0,06502806271
-0,0182601792
0,02191494913
-0,06827639353
-0,09578670178
-0,02908103916
-0,0528379773
-0,0005952380952
-0,01712328767
-0,1492007105
0,01577529819
-0,0384351407
0,04660493827
-0,06218976436
0,05114544486
-0,1216216216
-0,06934444865
0,06666666667
-0,1014840681
-0,02998696219
-0,04786905497
0,05291005291
-0,07924363998
-0,04092140921
-0,08027788499
-0,03094849685
-0,06666666667
0,03610315186
-0,02134315907
-0,01445068266
-0,01869246665
-0,01245926778
-0,004705190413
0,1094527363
0,07827102804
-0,004676134396
-0,04542069993
-0,03133632597
-0,02217529039
-0,08322189075
-0,0731261426
0,03948772679
-0,03710442524
-0,0231050336
0,04921643371
-0,03746384028
-0,0733456259
0,0970274323
0,06732075472
-0,01892307692
0,1692681235
-0,01291291291
-0,02114866266
0,006480218281
0,0008882966911
0,004862953139
-0,04254228601
0,1055656382
-0,04381971318
-0,103960396
-0,02903108746
0,03824194765
0,02786635242
-0,01844070962
-0,02704227798
-0,09574468085
-0,09587772117
-0,04991652755
0,02933057281
-0,0591030591
0,02142992604
-0,03249260598
0,05333333333
-0,02941741973
-0,01613832853
0,01185770751
0,02011922504
-0,09192553135
-0,03916913947
-0,006451612903
0,02615174092
-0,08052190121
-0,0691934773
-0,08933107536
-0,05486025799
-0,09087800291
0,03229178766
-0,000886974151
-0,1061882094
-0,002749140893
-0,1661721068
-0,07105517909
-0,08428493747
-0,03394495413
-0,06461173681
-0,06117021277
-0,003933136676
-0,01002004008
-0,03718428438
-0,01382503092
0,05310435931
-0,02137176938
0,01890267546
-0,1161898774
0,05740365112
-0,2548212908
-0,0619324103
-0,05244089653
0,02398331595
-0,01013590291
-0,1424541608
-0,00256899589
-0,01954498449
-0,08568767464
-0,106855792
0,05267740531
-0,08928086839
-0,05726129079
-0,02272727273
-0,006727673276
0,009260125339
0,03138373752
-0,0358450082
0,03450055924
0,01534588179
0,05609532539
-0,07498026835
0,05232797693
0,008915304606
-0,06726986625
-0,01866883117
0,03362690152
0,05385252693
-0,02033317001
-0,07386656837
-0,06849450658
-0,2911392405
-0,007252440725
-0,02132196162
-0,07462686567
-0,03503610591
-0,02929919493
-0,09891075193
-0,03905591458
-0,03187332922
0,01302194779
-0,008309623809
-0,09231351467
-0,08787267429
-0,03233034571
-0,1491662911
-0,08671952428
-0,06035980497
-0,03035192094
-0,09167249825
-0,01577464789
0,001560332871
-0,02823839589
-0,01243339254
-0,09526982012
0,0360945209
-0,07448912327
0,00699671878
0,04117946111
0,02038216561
0,09087725442
0,006166219839
0,05955334988
-0,0173908273
0,04339985573
-0,08403137881
0,01749152251
-0,05069247159
0,0006191950464
0,01275917065
-0,03529927647
-0,008070814892
0,03661681279
-0,08376156218
-0,05047494878
-0,03748716193
-0,0614334471
-0,01877832938
0,004385627452
0,01968229638
-0,003244228758
-0,08718324033
-0,01232777375
0,00566172802
-0,09038322487
0,02877667619
-0,02218246869
0,1250060801
0,06687289601
0,05873436908
0,04171122995
0,0371419478
-0,05853031034
0,003598117908
-0,02997099581
-0,03907117617
0,04675239756
-0,04169221337
0,02829567888
0,07255111029
0,004308775337
0,02643455835
-0,1174493753
0,02088100686
0,001393816523
0,1234256927
-0,04340532606
0,08109222523
-0,06578947368
-0,08128252004
0,002883229217
-0,03038909401
-0,08604355894
0,03253796095
-0,01930609961
0,02780603594
0,01288659794
-0,00128444652
-0,006191300698
0,09935668335
-0,08174038912
0,02124929837
0,06064880113
-0,001976284585
-0,09046778464
-0,06615177972
-0,06898907104
-0,02
-0,07632232872
0,01937567277
-0,04236655468
-0,02202066012
-0,01844616084
-0,0765508139
-0,07771856139
-0,01894758521
0,05413943827
-0,0338271059
0,0536666054
-0,05258033106
0,006117377175
0,0006640106242
-0,0476858345
-0,04199022146
-0,06043956044
-0,01628298709
-0,1448516579
0,005729070412
-0,04423923548
-0,04102990033
-0,06900240706
-0,1583991929
0,00602335587
0,03286525246
-0,07100149477
-0,06462799496
-0,03097448701
0,02135361588
-0,181378665
-0,05235217954
-0,01367860499
-0,03028217481
-0,06386159761
0,06070390701
-0,02575410125
-0,07906584131
0,02314483417
0,09032967033
-0,01663885578
0,05620221778
-0,06083776596
0,1619433198
-0,0007606876616
0,06517873022
-0,04371584699
-0,05246797287
-0,04299967815
0,01926326462
-0,0183132192
-0,05190615836
-0,05305131761
-0,01678962096
0,001888351233
0,1779793556
0,009184342882
-0,1849082569
0,003482453791
0,1216988837
-0,04038921133
0,0565616939
-0,04322258159
-0,01361667011
-0,168566862
0,02481751825
0,02474027117
0,05463576159
-0,02420574887
-0,06945635397
-0,05071496663
0,02504816956
0,02978615071
-0,03436162038
0,007263922518
-0,004532826437
0,0404685836
0,1277482942
-0,04531205472
0,100711549
0,2366300366
0,01701924606
-0,05493430249
-0,004326561324
-0,07188430455
-0,0485542826
-0,01325195123
0,01105937136
-0,0256672014
-0,04235294118
-0,008831382214
-0,02555784143
0,05781865966
-0,01124260355
-0,05548363233
-0,01994459834
-0,01888837281
-0,003324152341
0,04624277457
-0,04784328499
0,6630434783
0,09764514819
0,09488474897
-0,02160449373
-0,04884318766
-0,02175015853
-0,03710518246
0,01222993827
-0,02284163789
0,06972391203
0,03375
-0,02556205728
0,01188118812
0,0693877551
-0,07227488152
